SOURCE_ID;PAYMENT_METHOD_TYPE;TRANSACTION_TYPE;TRANSACTION_AMOUNT;TRANSACTION_DATE;FEE_AMOUNT;SETTLEMENT_DATE;REAL_AMOUNT;TAXES_AMOUNT;BUSINESS_UNIT;SUB_UNIT;MONEY_RELEASE_DATE
134564395699;available_money;SETTLEMENT;50490.00;2025-11-25T10:27:44.000-03:00;-11923.18;2025-11-25T10:27:53.000-03:00;32809.47;-757.35;Mercado Libre; ;2025-12-23T10:27:44.000-03:00
134594397363;available_money;SETTLEMENT;10883.40;2025-11-25T14:25:17.000-03:00;-2867.06;2025-11-25T14:25:27.000-03:00;1109.71;-761.84;Mercado Libre; ;2025-12-23T14:25:17.000-03:00
134594463021;available_money;SETTLEMENT_SHIPPING;6144.79;2025-11-25T14:25:17.000-03:00;0.00;2025-11-25T14:25:29.000-03:00;5714.65;-430.14;Mercado Libre; ;2025-12-23T14:25:17.000-03:00
134598108465;credit_card;SETTLEMENT;21193.19;2025-11-25T15:00:33.000-03:00;0.00;2025-11-25T15:00:44.000-03:00;20875.29;-317.90;Mercado Libre; ;2025-12-23T15:00:39.000-03:00
135212818820;credit_card;SETTLEMENT;21193.19;2025-11-25T15:00:33.000-03:00;-14436.11;2025-11-25T15:00:50.000-03:00;6439.18;-317.90;Mercado Libre; ;2025-12-23T15:00:39.000-03:00
135222146664;digital_currency;SETTLEMENT;21398.75;2025-11-25T16:27:48.000-03:00;-5744.86;2025-11-25T16:27:58.000-03:00;15332.91;-320.98;Mercado Libre; ;2025-12-23T16:27:49.000-03:00
134621184267;available_money;SETTLEMENT;12597.00;2025-11-25T18:14:11.000-03:00;-3142.92;2025-11-25T18:14:22.000-03:00;9454.08;0.00;Mercado Libre; ;2025-12-23T18:14:12.000-03:00
134621066941;available_money;SETTLEMENT;25194.00;2025-11-25T18:14:10.000-03:00;-6865.84;2025-11-25T18:14:24.000-03:00;18328.16;0.00;Mercado Libre; ;2025-12-23T18:14:11.000-03:00
134629990739;available_money;SETTLEMENT;31615.99;2025-11-25T19:17:43.000-03:00;-13245.04;2025-11-25T19:17:51.000-03:00;17896.71;-474.24;Mercado Libre; ;2025-12-23T19:17:43.000-03:00
1736562762559; ;SETTLEMENT;374.12;2025-11-26T04:12:54.000-03:00;0.00;2025-11-26T04:12:54.000-03:00;374.12;0.00;;;
135291242780;available_money;SETTLEMENT;18075.35;2025-11-26T06:38:13.000-03:00;-5209.85;2025-11-26T06:38:26.000-03:00;12594.37;-271.13;Mercado Libre; ;2025-12-24T06:38:14.000-03:00
135291037702;available_money;SETTLEMENT;26767.23;2025-11-26T06:38:14.000-03:00;-7119.10;2025-11-26T06:38:27.000-03:00;19246.62;-401.51;Mercado Libre; ;2025-12-24T06:38:15.000-03:00
134686655827;credit_card;SETTLEMENT;28582.66;2025-11-26T08:57:54.000-03:00;-25385.34;2025-11-26T08:58:08.000-03:00;2768.58;-428.74;Mercado Libre; ;2025-12-24T08:57:57.000-03:00
134691103875;available_money;SETTLEMENT;13356.90;2025-11-26T09:40:03.000-03:00;-3265.25;2025-11-26T09:40:14.000-03:00;10091.65;0.00;Mercado Libre; ;2025-12-24T09:40:04.000-03:00
135306079526;available_money;SETTLEMENT;7752.00;2025-11-26T09:39:59.000-03:00;-2362.95;2025-11-26T09:40:14.000-03:00;5389.05;0.00;Mercado Libre; ;2025-12-24T09:40:00.000-03:00
135306009990;available_money;SETTLEMENT;17272.94;2025-11-26T09:40:04.000-03:00;-5010.68;2025-11-26T09:40:18.000-03:00;12262.26;0.00;Mercado Libre; ;2025-12-24T09:40:04.000-03:00
134694146921;bank_transfer;SETTLEMENT;18741.79;2025-11-26T10:05:42.000-03:00;-9287.71;2025-11-26T10:06:02.000-03:00;8142.15;-1311.93;Mercado Libre; ;2025-12-24T10:05:53.000-03:00
135320670272;available_money;SETTLEMENT;-274483.74;2025-11-26T11:35:40.000-03:00;0.00;2025-11-26T11:35:41.000-03:00;-276906.16;0.00;Mercado Libre; ;2025-12-24T11:35:41.000-03:00
134739146599;available_money;SETTLEMENT;-2800.00;2025-11-26T16:23:31.000-03:00;0.00;2025-11-26T16:23:31.000-03:00;-2800.00;0.00;;;2025-11-26T16:23:31.000-03:00
135366367392;available_money;SETTLEMENT;20167.22;2025-11-26T18:03:36.000-03:00;-5546.60;2025-11-26T18:03:45.000-03:00;8730.92;-302.51;Mercado Libre; ;2025-12-24T18:03:36.000-03:00
134751205439;available_money;SETTLEMENT_SHIPPING;5587.19;2025-11-26T18:03:36.000-03:00;0.00;2025-11-26T18:03:45.000-03:00;5503.38;-83.81;Mercado Libre; ;2025-12-24T18:03:36.000-03:00
134753616219;available_money;SETTLEMENT;41356.92;2025-11-26T18:20:15.000-03:00;-12480.80;2025-11-26T18:20:26.000-03:00;28255.77;-620.35;Mercado Libre; ;2025-12-24T18:20:15.000-03:00
135385694416;debit_card;SETTLEMENT;31795.97;2025-11-26T20:27:17.000-03:00;-14909.71;2025-11-26T20:27:30.000-03:00;16409.32;-476.94;Mercado Libre; ;2025-12-24T20:27:20.000-03:00
134777021897;available_money;SETTLEMENT;20672.00;2025-11-26T21:21:52.000-03:00;-5557.86;2025-11-26T21:22:08.000-03:00;14804.06;-310.08;Mercado Libre; ;2025-12-24T21:21:53.000-03:00
134781813819;debit_card;SETTLEMENT;31068.79;2025-11-26T22:07:06.000-03:00;-12740.63;2025-11-26T22:07:21.000-03:00;16153.34;-2174.82;Mercado Libre; ;2025-12-24T22:07:08.000-03:00
134782496761;available_money;SETTLEMENT;32381.14;2025-11-26T22:12:52.000-03:00;-12833.47;2025-11-26T22:13:04.000-03:00;19061.95;-485.72;Mercado Libre; ;2025-12-24T22:12:53.000-03:00
135401603422;available_money;SETTLEMENT;19380.00;2025-11-26T23:00:35.000-03:00;-5349.88;2025-11-26T23:00:48.000-03:00;6892.63;-290.70;Mercado Libre; ;2025-12-24T23:00:36.000-03:00
134786342083;available_money;SETTLEMENT_SHIPPING;6846.79;2025-11-26T23:00:36.000-03:00;0.00;2025-11-26T23:00:48.000-03:00;6744.09;-102.70;Mercado Libre; ;2025-12-24T23:00:36.000-03:00
1736625659929; ;SETTLEMENT;360.92;2025-11-27T05:11:12.000-03:00;0.00;2025-11-27T05:11:12.000-03:00;360.92;0.00;;;
135440273764;debit_card;SETTLEMENT;29816.14;2025-11-27T09:50:06.000-03:00;-11487.98;2025-11-27T09:50:15.000-03:00;17880.92;-447.24;Mercado Libre; ;2025-12-25T09:50:08.000-03:00
134840988813;available_money;SETTLEMENT_SHIPPING;1453.98;2025-11-27T11:54:59.000-03:00;0.00;2025-11-27T11:55:42.000-03:00;1432.17;-21.81;Mercado Libre; ;2025-12-25T11:54:59.000-03:00
135456120076;available_money;SETTLEMENT;25245.00;2025-11-27T11:54:58.000-03:00;-6874.05;2025-11-27T11:55:43.000-03:00;17992.27;-378.68;Mercado Libre; ;2025-12-25T11:54:58.000-03:00
134847665721;credit_card;SETTLEMENT;39729.00;2025-11-27T12:45:30.000-03:00;-11778.73;2025-11-27T12:45:46.000-03:00;27354.33;-595.94;Mercado Libre; ;2025-12-25T12:45:32.000-03:00
135477340070;available_money;SETTLEMENT;50388.00;2025-11-27T14:46:37.000-03:00;-13731.68;2025-11-27T14:46:53.000-03:00;33129.16;-3527.16;Mercado Libre; ;2025-12-25T14:46:38.000-03:00
135479872940;available_money;SETTLEMENT;27339.79;2025-11-27T15:09:06.000-03:00;-12566.66;2025-11-27T15:09:14.000-03:00;14363.03;-410.10;Mercado Libre; ;2025-12-25T15:09:07.000-03:00
135481247668;available_money;SETTLEMENT;64761.50;2025-11-27T15:22:49.000-03:00;-16045.58;2025-11-27T15:22:58.000-03:00;47744.50;-971.42;Mercado Libre; ;2025-12-25T15:22:49.000-03:00
135528479772;credit_card;SETTLEMENT;68000.00;2025-11-27T21:30:58.000-03:00;-25781.92;2025-11-27T21:31:16.000-03:00;37458.08;-4760.00;Mercado Libre; ;2025-12-25T21:31:00.000-03:00
135538321872;credit_card;SETTLEMENT;34220.54;2025-11-27T23:10:02.000-03:00;-17266.12;2025-11-27T23:10:17.000-03:00;16441.11;-513.31;Mercado Libre; ;2025-12-25T23:10:04.000-03:00
1736666456470; ;SETTLEMENT;477.22;2025-11-28T02:50:26.000-03:00;0.00;2025-11-28T02:50:26.000-03:00;477.22;0.00;;;
134949189241;credit_card;SETTLEMENT;74558.60;2025-11-28T07:03:27.000-03:00;-17825.75;2025-11-28T07:04:57.000-03:00;55614.47;-1118.38;Mercado Libre; ;2025-12-26T07:03:29.000-03:00
135597706196;available_money;SETTLEMENT;-336000.00;2025-11-28T11:33:10.000-03:00;0.00;2025-11-28T11:33:10.000-03:00;-336000.00;0.00;;;2025-11-28T11:33:10.000-03:00
135611848762;available_money;SETTLEMENT;-2300.00;2025-11-28T12:59:22.000-03:00;0.00;2025-11-28T12:59:23.000-03:00;-2300.00;0.00;;;2025-11-28T12:59:23.000-03:00
135679519686; ;PAYOUTS;-375000.00;2025-11-28T20:31:39.000-03:00;0.00;2025-11-28T20:31:39.000-03:00;-375000.00;0.00;;;
135064143361; ;PAYOUTS;-375000.00;2025-11-28T20:32:43.000-03:00;0.00;2025-11-28T20:32:43.000-03:00;-375000.00;0.00;;;
135727235614;debit_card;SETTLEMENT;85928.20;2025-11-29T08:36:47.000-03:00;-19656.08;2025-11-29T08:37:00.000-03:00;64983.20;-1288.92;Mercado Libre; ;2025-12-27T08:36:49.000-03:00
135123545079;available_money;SETTLEMENT;50490.00;2025-11-29T10:39:45.000-03:00;-13511.08;2025-11-29T10:39:57.000-03:00;36221.57;-757.35;Mercado Libre; ;2025-12-27T10:39:46.000-03:00
135854325120;bank_transfer;SETTLEMENT;66215.00;2025-11-30T06:54:24.000-03:00;-16042.56;2025-11-30T06:54:44.000-03:00;49179.21;-993.23;Mercado Libre; ;2025-12-28T06:54:36.000-03:00
135254596953;credit_card;SETTLEMENT;42797.50;2025-11-30T11:24:52.000-03:00;-12272.71;2025-11-30T11:25:05.000-03:00;29882.83;-641.96;Mercado Libre; ;2025-12-28T11:24:53.000-03:00
1736736334583; ;SETTLEMENT;1222.22;2025-12-01T04:45:02.000-03:00;0.00;2025-12-01T04:45:02.000-03:00;1222.22;0.00;;;
135994382546;available_money;SETTLEMENT;19846.79;2025-12-01T11:22:00.000-03:00;-10230.11;2025-12-01T11:22:10.000-03:00;9616.68;0.00;Mercado Libre; ;2025-12-29T11:22:01.000-03:00
135463374627;debit_card;SETTLEMENT;24487.65;2025-12-01T21:36:48.000-03:00;-6242.13;2025-12-01T21:36:59.000-03:00;17878.21;-367.31;Mercado Libre; ;2025-12-29T21:36:49.000-03:00
136087264776;available_money;SETTLEMENT;-36082.00;2025-12-01T22:48:37.000-03:00;0.00;2025-12-01T22:48:39.000-03:00;-36082.00;0.00;Mercado Libre; ;2025-12-29T22:48:38.000-03:00
136086900096; ;PAYOUTS;-130000.00;2025-12-01T23:08:56.000-03:00;0.00;2025-12-01T23:08:56.000-03:00;-130000.00;0.00;;;
1736795033294; ;SETTLEMENT;136.42;2025-12-02T03:27:24.000-03:00;0.00;2025-12-02T03:27:24.000-03:00;136.42;0.00;;;
136125786522;available_money;SETTLEMENT;12790.80;2025-12-02T09:08:42.000-03:00;-3174.12;2025-12-02T09:09:26.000-03:00;9616.68;0.00;Mercado Libre; ;2025-12-30T09:08:42.000-03:00
135320670272;available_money;REFUND;50000.00;2025-11-26T11:35:40.000-03:00;0.00;2025-12-02T16:17:59.000-03:00;50000.00;0.00;Mercado Libre; ;2025-12-24T11:35:41.000-03:00
136193403888;available_money;SETTLEMENT;14394.12;2025-12-02T18:01:24.000-03:00;-3432.23;2025-12-02T18:01:37.000-03:00;3814.99;-215.91;Mercado Libre; ;2025-12-30T18:01:25.000-03:00
136193469174;available_money;SETTLEMENT_SHIPPING;6930.99;2025-12-02T18:01:25.000-03:00;0.00;2025-12-02T18:01:39.000-03:00;6827.03;-103.96;Mercado Libre; ;2025-12-30T18:01:25.000-03:00
135587466403;available_money;SETTLEMENT;-81831.53;2025-12-02T19:27:37.000-03:00;0.00;2025-12-02T19:27:39.000-03:00;-81831.53;0.00;Mercado Pago;Wallet;2025-12-02T19:27:39.000-03:00
135587859461;available_money;SETTLEMENT;-81831.53;2025-12-02T19:31:14.000-03:00;0.00;2025-12-02T19:31:16.000-03:00;-81831.53;0.00;Mercado Pago;Wallet;2025-12-02T19:31:16.000-03:00
1736869948319; ;SETTLEMENT;129.06;2025-12-03T06:06:24.000-03:00;0.00;2025-12-03T06:06:24.000-03:00;129.06;0.00;;;
135655937435;available_money;SETTLEMENT;10025.92;2025-12-03T10:13:18.000-03:00;-2729.02;2025-12-03T10:13:28.000-03:00;6595.09;-701.81;Mercado Libre; ;2025-12-31T10:13:18.000-03:00
136281015872;available_money;SETTLEMENT;32112.79;2025-12-03T10:50:07.000-03:00;-13867.27;2025-12-03T10:50:15.000-03:00;17763.83;-481.69;Mercado Libre; ;2025-12-31T10:50:08.000-03:00
136285312880;credit_card;SETTLEMENT;33915.00;2025-12-03T11:19:22.000-03:00;-10842.77;2025-12-03T11:19:36.000-03:00;0.00;0.00;Mercado Libre; ;2025-12-03T11:26:06.000-03:00
136285312880; ;DISPUTE;-33915.00;2025-12-03T11:26:08.000-03:00;10842.77;2025-12-03T11:26:08.000-03:00;0.00;0.00;Mercado Libre; ;
135670505651;credit_card;SETTLEMENT;33915.00;2025-12-03T11:59:26.000-03:00;-10842.77;2025-12-03T12:00:18.000-03:00;23072.23;0.00;Mercado Libre; ;2025-12-31T11:59:29.000-03:00
136299361986;available_money;SETTLEMENT;24487.65;2025-12-03T12:56:56.000-03:00;-6242.13;2025-12-03T12:57:07.000-03:00;18245.52;0.00;Mercado Libre; ;2025-12-31T12:56:56.000-03:00
136321877962;available_money;SETTLEMENT;24487.65;2025-12-03T16:02:23.000-03:00;-6242.13;2025-12-03T16:02:34.000-03:00;17878.21;-367.31;Mercado Libre; ;2025-12-31T16:02:24.000-03:00
136329950836;available_money;SETTLEMENT;46996.50;2025-12-03T17:08:08.000-03:00;-13140.70;2025-12-03T17:08:18.000-03:00;33150.85;-704.95;Mercado Libre; ;2025-12-31T17:08:08.000-03:00
135719982413;available_money;SETTLEMENT;10025.92;2025-12-03T18:25:20.000-03:00;-2729.02;2025-12-03T18:25:31.000-03:00;7146.51;-150.39;Mercado Libre; ;2025-12-31T18:25:21.000-03:00
135743324257;available_money;SETTLEMENT;67099.56;2025-12-03T21:08:32.000-03:00;-20001.96;2025-12-03T21:08:40.000-03:00;46091.11;-1006.49;Mercado Libre; ;2025-12-31T21:08:33.000-03:00
135744392381;available_money;SETTLEMENT;12790.80;2025-12-03T21:16:36.000-03:00;-3174.12;2025-12-03T21:16:43.000-03:00;9616.68;0.00;Mercado Libre; ;2025-12-31T21:16:37.000-03:00
135754118357;available_money;SETTLEMENT;48975.30;2025-12-03T22:42:01.000-03:00;-12484.26;2025-12-03T22:42:13.000-03:00;35756.41;-734.63;Mercado Libre; ;2025-12-31T22:42:02.000-03:00
1736909884170; ;SETTLEMENT;62.46;2025-12-04T03:17:21.000-03:00;0.00;2025-12-04T03:17:21.000-03:00;62.46;0.00;;;
136496844338;debit_card;SETTLEMENT;37192.08;2025-12-04T19:13:19.000-03:00;-16719.68;2025-12-04T19:14:03.000-03:00;20472.40;0.00;Mercado Libre; ;2026-01-01T19:13:21.000-03:00
1736968329807; ;SETTLEMENT;90.64;2025-12-05T03:10:23.000-03:00;0.00;2025-12-05T03:10:23.000-03:00;90.64;0.00;;;
135952582313;credit_card;SETTLEMENT;22874.69;2025-12-05T10:13:48.000-03:00;-8914.56;2025-12-05T10:14:00.000-03:00;13960.13;0.00;Mercado Libre; ;2026-01-02T10:13:50.000-03:00
136600898690;available_money;SETTLEMENT;-10000.00;2025-12-05T12:49:25.000-03:00;0.00;2025-12-05T12:49:25.000-03:00;-10000.00;0.00;;;2025-12-05T12:49:25.000-03:00
136621638338;available_money;SETTLEMENT;19588.54;2025-12-05T15:12:12.000-03:00;-8487.49;2025-12-05T15:12:21.000-03:00;9729.85;-1371.20;Mercado Libre; ;2026-01-02T15:12:13.000-03:00
136702859964;available_money;CASHBACK;9101.78;2025-12-06T00:31:12.000-03:00;0.00;2025-12-06T00:31:12.000-03:00;9101.78;0.00;;;2025-12-06T00:31:12.000-03:00
136702863734;available_money;CASHBACK;9101.78;2025-12-06T00:31:10.000-03:00;0.00;2025-12-06T00:31:14.000-03:00;9101.78;0.00;;;2025-12-06T00:31:11.000-03:00
136187247743;credit_card;SETTLEMENT;31349.06;2025-12-06T19:36:04.000-03:00;-15179.99;2025-12-06T19:36:19.000-03:00;16169.07;0.00;Mercado Libre; ;2026-01-03T19:36:07.000-03:00
136223414017; ;PAYOUTS;-286500.00;2025-12-07T01:24:27.000-03:00;0.00;2025-12-07T01:24:27.000-03:00;-286500.00;0.00;;;
136849524120; ;PAYOUTS;-286500.00;2025-12-07T01:25:07.000-03:00;0.00;2025-12-07T01:25:07.000-03:00;-286500.00;0.00;;;
136257292221;credit_card;SETTLEMENT;37733.65;2025-12-07T12:12:03.000-03:00;-16438.35;2025-12-07T12:12:15.000-03:00;20729.30;-566.00;Mercado Libre; ;2026-01-04T12:12:05.000-03:00
136262685971;digital_currency;SETTLEMENT;117572.00;2025-12-07T12:54:05.000-03:00;-24750.23;2025-12-07T12:54:14.000-03:00;92821.77;0.00;Mercado Libre; ;2026-01-04T12:54:06.000-03:00
132899496160; ;DISPUTE;-19081.92;2025-12-07T14:24:42.000-03:00;7406.62;2025-12-07T14:24:42.000-03:00;0.00;428.30;Mercado Libre; ;
132899496160; ;DISPUTE;-7834.92;2025-12-07T14:24:45.000-03:00;0.00;2025-12-07T14:24:45.000-03:00;0.00;0.00;Mercado Libre; ;
132899496160; ;DISPUTE;-1636.36;2025-12-07T14:26:12.000-03:00;0.00;2025-12-07T14:26:12.000-03:00;0.00;0.00;Mercado Libre; ;
136353487245;digital_currency;SETTLEMENT;45293.72;2025-12-08T09:10:59.000-03:00;-14768.93;2025-12-08T09:11:07.000-03:00;30524.79;0.00;Mercado Libre; ;2026-01-05T09:11:00.000-03:00
1737082378382; ;SETTLEMENT;906.15;2025-12-09T06:48:01.000-03:00;0.00;2025-12-09T06:48:01.000-03:00;906.15;0.00;;;
137123876228;digital_currency;SETTLEMENT;35288.60;2025-12-09T10:14:18.000-03:00;-11063.90;2025-12-09T10:14:30.000-03:00;23695.37;-529.33;Mercado Libre; ;2026-01-06T10:14:19.000-03:00
136558699605;available_money;SETTLEMENT;25228.68;2025-12-09T18:04:33.000-03:00;-10201.61;2025-12-09T18:04:43.000-03:00;11411.64;-378.43;Mercado Libre; ;2026-01-06T18:04:34.000-03:00
137187712012;available_money;SETTLEMENT_SHIPPING;3237.00;2025-12-09T18:04:35.000-03:00;0.00;2025-12-09T18:04:44.000-03:00;3188.44;-48.56;Mercado Libre; ;2026-01-06T18:04:35.000-03:00
137187729880;available_money;SETTLEMENT;15093.46;2025-12-09T18:04:34.000-03:00;-6722.15;2025-12-09T18:04:45.000-03:00;8144.91;-226.40;Mercado Libre; ;2026-01-06T18:04:35.000-03:00
136597495341;available_money;SETTLEMENT;19380.00;2025-12-09T22:49:28.000-03:00;-5419.87;2025-12-09T22:49:35.000-03:00;12603.53;-1356.60;Mercado Libre; ;2026-01-06T22:49:29.000-03:00
1737134136414; ;SETTLEMENT;150.19;2025-12-10T04:34:00.000-03:00;0.00;2025-12-10T04:34:00.000-03:00;150.19;0.00;;;
136747041525;available_money;SETTLEMENT;40294.25;2025-12-10T22:16:10.000-03:00;-12061.75;2025-12-10T22:16:31.000-03:00;27628.09;-604.41;Mercado Libre; ;2026-01-07T22:16:11.000-03:00
136761685797;available_money;SETTLEMENT;41666.66;2025-12-11T01:29:28.000-03:00;-12530.67;2025-12-11T01:29:42.000-03:00;29135.99;0.00;Mercado Libre; ;2026-01-08T01:29:29.000-03:00
1737187648991; ;SETTLEMENT;170.91;2025-12-11T03:40:38.000-03:00;0.00;2025-12-11T03:40:38.000-03:00;170.91;0.00;;;
136804404679;available_money;SETTLEMENT;935107.03;2025-12-11T11:06:44.000-03:00;0.00;2025-12-11T11:06:44.000-03:00;935107.03;0.00;;;2025-12-11T11:06:44.000-03:00
1737255813490; ;SETTLEMENT;781.50;2025-12-12T04:46:13.000-03:00;0.00;2025-12-12T04:46:13.000-03:00;781.50;0.00;;;
137602270402;available_money;SETTLEMENT;-615000.00;2025-12-12T13:23:37.000-03:00;0.00;2025-12-12T13:23:37.000-03:00;-615000.00;0.00;;;2025-12-12T13:23:37.000-03:00
137602442454;available_money;SETTLEMENT;-5000.00;2025-12-12T13:24:45.000-03:00;0.00;2025-12-12T13:24:45.000-03:00;-5000.00;0.00;;;2025-12-12T13:24:45.000-03:00
136969159745;available_money;SETTLEMENT;-10000.00;2025-12-12T13:26:09.000-03:00;0.00;2025-12-12T13:26:09.000-03:00;-10000.00;0.00;;;2025-12-12T13:26:09.000-03:00
137645927234;available_money;SETTLEMENT;42797.50;2025-12-12T18:41:25.000-03:00;-12272.71;2025-12-12T18:41:39.000-03:00;29882.83;-641.96;Mercado Libre; ;2026-01-09T18:41:26.000-03:00
137738757428;available_money;SETTLEMENT_SHIPPING;2452.58;2025-12-13T12:46:47.000-03:00;0.00;2025-12-13T12:46:55.000-03:00;2415.79;-36.79;Mercado Libre; ;2026-01-10T12:46:48.000-03:00
137738801040;available_money;SETTLEMENT;19993.70;2025-12-13T12:46:46.000-03:00;-5518.67;2025-12-13T12:46:57.000-03:00;11722.54;-299.91;Mercado Libre; ;2026-01-10T12:46:47.000-03:00
137738912342;available_money;SETTLEMENT;29877.50;2025-12-13T12:46:47.000-03:00;-7619.81;2025-12-13T12:47:00.000-03:00;21809.53;-448.16;Mercado Libre; ;2026-01-10T12:46:48.000-03:00
137753623134;available_money;SETTLEMENT;-100592.00;2025-12-13T14:33:56.000-03:00;0.00;2025-12-13T14:33:58.000-03:00;-100592.00;0.00;Mercado Libre; ;2026-01-10T14:33:57.000-03:00
137140530617;credit_card;SETTLEMENT;68928.20;2025-12-13T17:31:36.000-03:00;-16919.34;2025-12-13T17:31:51.000-03:00;50974.94;-1033.92;Mercado Libre; ;2026-01-10T17:31:38.000-03:00
137258781249;available_money;SETTLEMENT;-112859.12;2025-12-14T18:13:21.000-03:00;0.00;2025-12-14T18:13:22.000-03:00;-114127.20;0.00;Mercado Libre; ;2026-01-11T18:13:22.000-03:00
1737302522831; ;SETTLEMENT;1493.90;2025-12-15T05:29:19.000-03:00;0.00;2025-12-15T05:29:19.000-03:00;1493.90;0.00;;;
137985401628;credit_card;SETTLEMENT;34057.99;2025-12-15T12:13:54.000-03:00;-19013.86;2025-12-15T12:14:07.000-03:00;14533.26;-510.87;Mercado Libre; ;2026-01-12T12:13:56.000-03:00
137358842063;credit_card;SETTLEMENT;42797.50;2025-12-15T13:09:57.000-03:00;-12272.71;2025-12-15T13:10:12.000-03:00;29882.83;-641.96;Mercado Libre; ;2026-01-12T13:09:58.000-03:00
137390908549; ;PAYOUTS;-255157.24;2025-12-15T17:19:30.000-03:00;0.00;2025-12-15T17:19:30.000-03:00;-255157.24;0.00;;;
137443292405;available_money;SETTLEMENT;35853.00;2025-12-16T00:00:34.000-03:00;-11594.76;2025-12-16T00:00:43.000-03:00;24258.24;0.00;Mercado Libre; ;2026-01-13T00:00:35.000-03:00
138079697226;available_money;SETTLEMENT;29612.64;2025-12-16T00:00:33.000-03:00;-7577.17;2025-12-16T00:00:46.000-03:00;22035.47;0.00;Mercado Libre; ;2026-01-13T00:00:34.000-03:00
1737372073006; ;SETTLEMENT;341.36;2025-12-16T05:19:13.000-03:00;0.00;2025-12-16T05:19:13.000-03:00;341.36;0.00;;;
137483344169;credit_card;SETTLEMENT;75866.75;2025-12-16T10:09:38.000-03:00;-18036.34;2025-12-16T10:09:51.000-03:00;56692.41;-1138.00;Mercado Libre; ;2026-01-13T10:09:40.000-03:00
138127068456;credit_card;SETTLEMENT;58378.00;2025-12-16T11:00:32.000-03:00;-16398.43;2025-12-16T11:00:43.000-03:00;41979.57;0.00;Mercado Libre; ;2026-01-13T11:00:34.000-03:00
138129383248;bank_transfer;SETTLEMENT;4724.00;2025-12-16T11:16:44.000-03:00;0.00;2025-12-16T11:16:44.000-03:00;4724.00;0.00;;;2025-12-16T11:16:44.000-03:00
137492727379; ;PAYOUTS;-25000.00;2025-12-16T11:22:44.000-03:00;0.00;2025-12-16T11:22:44.000-03:00;-25000.00;0.00;;;
138146034816;available_money;SETTLEMENT;-72164.00;2025-12-16T13:01:28.000-03:00;0.00;2025-12-16T13:01:29.000-03:00;-72164.00;0.00;Mercado Libre; ;2026-01-13T13:01:29.000-03:00
138182859316;available_money;SETTLEMENT;-7202.42;2025-12-16T17:40:25.000-03:00;0.00;2025-12-16T17:40:25.000-03:00;-7202.42;0.00;Mercado Pago;Checkouts;2026-01-03T17:40:25.000-03:00
138194040168;credit_card;SETTLEMENT;64761.50;2025-12-16T18:52:53.000-03:00;-16986.07;2025-12-16T18:53:08.000-03:00;46804.01;-971.42;Mercado Libre; ;2026-01-13T18:52:55.000-03:00
137595615901;available_money;SETTLEMENT;-3224.96;2025-12-17T00:22:29.000-03:00;0.00;2025-12-17T00:22:29.000-03:00;-3224.96;0.00;;;2025-12-17T00:22:29.000-03:00
138232948804;available_money;SETTLEMENT;-35043.34;2025-12-17T00:22:29.000-03:00;0.00;2025-12-17T00:22:29.000-03:00;-35043.34;0.00;;;2025-12-17T00:22:29.000-03:00
1737435309875; ;SETTLEMENT;284.54;2025-12-17T05:48:07.000-03:00;0.00;2025-12-17T05:48:07.000-03:00;284.54;0.00;;;
137620572907;digital_currency;SETTLEMENT;43089.24;2025-12-17T08:00:56.000-03:00;-14596.97;2025-12-17T08:01:04.000-03:00;28492.27;0.00;Mercado Libre; ;2026-01-14T08:00:56.000-03:00
1737492697550; ;SETTLEMENT;270.58;2025-12-18T05:31:46.000-03:00;0.00;2025-12-18T05:31:46.000-03:00;270.58;0.00;;;
137857169049;credit_card;SETTLEMENT;27150.00;2025-12-18T18:53:20.000-03:00;-2145.87;2025-12-18T18:53:23.000-03:00;25004.13;0.00;Mercado Pago;Link;2025-12-18T18:53:23.000-03:00
137888375425;available_money;SETTLEMENT;-103406.71;2025-12-18T22:31:52.000-03:00;0.00;2025-12-18T22:31:53.000-03:00;-103406.71;0.00;Mercado Pago;Checkouts;2025-12-23T22:31:53.000-03:00
137888670925;available_money;SETTLEMENT;-11650.00;2025-12-18T22:34:04.000-03:00;0.00;2025-12-18T22:34:06.000-03:00;-11650.00;0.00;Mercado Pago;Wallet;2025-12-18T22:34:06.000-03:00
137888782901;available_money;SETTLEMENT;-17780.00;2025-12-18T22:35:03.000-03:00;0.00;2025-12-18T22:35:05.000-03:00;-17780.00;0.00;Mercado Pago;Wallet;2025-12-18T22:35:05.000-03:00
